Student_ID,Age,Gender,Degree,Branch,Semester,CGPA,Python,SQL,Java,C++,JavaScript,HTML_CSS,Data_Structures,OOP,Statistics,Mathematics,Machine_Learning,Deep_Learning,Data_Visualization,Pandas,NumPy,Power_BI,Communication,Leadership,Problem_Solving,Critical_Thinking,Creativity,Teamwork,Presentation,Time_Management,AI_Interest,Programming_Interest,Research_Interest,Business_Interest,Cloud_Interest,Cybersecurity_Interest,Finance_Interest,Design_Interest,Analytical_Thinking,Logical_Reasoning,Attention_to_Detail,Decision_Making,Confidence,Adaptability,Curiosity,Projects,Internships,Hackathons,Certifications,GitHub_Activity,Open_Source,Career
54172,28,Female,M.Tech,Artificial Intelligence,4,6.83,5,3,5,4,3,2,5,4,5,5,5,5,4,4,5,4,5,3,5,5,4,3,5,5,5,5,5,3,5,2,1,2,5,5,5,5,4,5,5,5,2,5,4,4,1,AI Engineer
72647,27,Male,BCA,Information Technology,4,6.76,4,3,2,5,4,4,5,4,4,5,3,1,3,3,2,1,4,3,5,5,5,5,5,5,2,4,4,3,5,5,3,1,5,5,5,5,5,5,5,4,3,5,6,3,3,Cybersecurity Analyst
40952,25,Male,B.Tech,Computer Science,6,7.25,3,5,3,4,4,4,5,4,2,4,2,2,3,2,3,1,5,3,5,5,4,5,5,5,3,5,4,2,5,5,2,2,5,5,5,4,4,4,5,7,3,2,3,5,1,Cybersecurity Analyst
95191,28,Male,MCA,Artificial Intelligence,2,8.21,5,3,3,5,3,3,5,4,5,5,5,5,3,4,5,3,3,5,5,5,4,4,4,3,5,5,5,3,5,3,2,2,5,5,4,5,4,5,5,5,2,3,6,4,4,AI Engineer
96225,21,Female,MCA,Artificial Intelligence,3,9.25,5,5,5,3,3,2,5,5,4,5,5,5,4,4,5,2,5,4,5,5,5,3,3,3,5,5,5,3,3,2,2,3,5,5,5,5,4,4,5,6,1,5,6,5,1,AI Engineer
58837,18,Female,B.Sc,Information Technology,4,7.94,5,4,4,4,3,2,4,4,5,5,5,5,4,5,5,2,4,4,5,5,5,4,5,5,5,5,5,2,5,3,1,2,5,5,4,5,4,5,5,5,2,3,4,5,3,AI Engineer
83594,18,Female,BCA,Computer Science,7,8.32,2,5,2,2,2,2,2,3,4,3,2,1,5,4,2,5,5,5,5,5,5,5,5,5,2,4,5,5,2,1,4,3,5,5,5,5,5,5,4,6,1,1,5,1,1,Business Analyst
79776,20,Female,MCA,Information Technology,3,7.36,3,1,2,2,4,4,3,3,2,3,2,1,5,1,1,2,5,3,5,4,5,5,5,5,2,3,4,3,2,1,2,5,3,3,5,4,5,5,5,6,3,2,5,3,0,UI/UX Designer
50343,18,Male,B.Sc,Artificial Intelligence,2,6.57,4,5,5,5,4,5,5,5,2,4,2,2,2,2,3,1,5,4,5,5,4,5,2,5,2,5,4,3,3,2,2,4,5,5,5,5,3,5,4,6,1,4,4,5,3,Software Engineer
32835,20,Female,B.Sc,Artificial Intelligence,2,8.84,5,3,3,3,2,2,5,4,4,5,5,5,5,5,5,4,5,5,5,5,4,5,5,5,5,5,5,3,4,2,1,2,5,5,5,5,5,5,5,5,3,5,6,4,2,AI Engineer
14030,23,Male,B.Sc,Data Science,5,6.93,3,3,3,4,4,2,4,4,2,5,3,2,3,4,4,2,4,5,5,5,3,5,4,5,2,5,5,2,4,5,2,1,5,5,5,5,4,5,5,5,2,3,4,4,3,Cybersecurity Analyst
28196,19,Female,M.Tech,Information Technology,8,7.01,5,3,2,2,2,2,5,4,4,5,5,3,4,5,4,5,4,3,4,4,3,5,3,3,5,4,5,2,2,2,1,2,5,5,4,5,5,5,5,5,3,2,2,5,0,Data Scientist
51632,24,Female,BCA,Artificial Intelligence,5,6.58,3,1,1,1,3,4,1,1,1,3,2,1,5,2,1,1,5,4,4,5,5,5,5,4,2,5,5,5,2,1,3,5,5,4,5,5,4,5,5,4,2,1,4,2,2,UI/UX Designer
84735,25,Female,M.Tech,Data Science,8,8.81,5,3,3,2,3,2,4,5,2,4,2,2,3,3,3,2,4,3,5,5,3,5,4,5,2,5,5,3,5,4,3,2,5,5,5,5,5,5,4,5,1,3,3,4,4,Cloud Engineer
99896,20,Female,B.Tech,Artificial Intelligence,6,8.08,5,3,4,5,4,5,5,5,4,5,3,1,2,4,2,2,4,4,5,5,5,5,2,4,4,5,5,4,3,2,1,3,5,5,4,4,3,5,5,5,1,5,2,4,2,Software Engineer
17623,21,Female,B.Sc,Computer Science,7,8.83,4,5,2,2,2,1,4,3,5,4,4,3,5,5,4,5,3,3,5,5,5,4,3,5,5,4,4,3,2,1,1,1,5,5,4,3,4,3,5,8,2,2,5,4,1,Data Scientist
13102,27,Female,M.Tech,Data Science,7,8.4,5,5,1,2,2,2,4,3,5,5,4,2,5,5,4,5,5,2,4,5,5,4,5,4,2,5,4,5,2,2,5,5,5,5,5,4,5,5,5,6,1,3,5,4,0,Data Analyst
86456,21,Female,B.Tech,Information Technology,3,7.1,4,5,4,5,4,4,5,5,3,5,2,1,2,2,3,2,4,3,5,5,4,5,2,4,3,5,4,2,3,2,1,4,5,5,4,5,4,5,5,5,1,3,5,4,2,Software Engineer
88162,28,Female,BCA,Computer Science,6,6.64,5,3,2,2,2,1,3,3,5,5,5,5,4,4,4,5,5,3,5,4,3,3,3,3,5,4,4,3,2,2,1,1,5,4,5,4,3,4,5,4,2,4,4,3,0,Data Scientist
67832,28,Female,B.Tech,Data Science,8,6.78,2,5,2,2,1,1,3,4,2,3,1,1,3,3,2,2,5,5,5,5,4,4,3,5,1,4,4,3,5,3,2,1,5,5,5,4,5,4,5,5,3,2,5,4,3,Database Administrator
95322,23,Female,B.Sc,Computer Science,5,6.94,4,5,2,1,1,2,3,2,5,4,3,2,5,5,4,5,4,4,4,5,5,5,5,4,4,5,5,5,3,2,5,3,5,5,5,5,4,5,4,6,3,3,3,4,0,Data Analyst
74779,28,Male,BCA,Computer Science,8,6.95,4,4,2,2,1,2,4,4,4,5,5,5,4,4,4,3,4,4,4,5,3,5,3,4,5,4,4,3,3,1,2,1,5,5,5,4,5,4,5,8,3,5,3,4,2,Data Scientist
23485,21,Female,B.Tech,Information Technology,7,8.96,4,5,1,1,2,1,3,2,5,5,1,1,5,5,2,5,5,4,5,5,5,5,5,4,3,4,5,5,2,1,4,2,5,5,5,5,5,5,5,4,1,3,5,2,1,Business Analyst
80229,21,Male,M.Tech,Artificial Intelligence,3,7.17,5,5,4,3,2,3,4,4,5,5,5,5,5,4,5,4,3,3,5,5,4,4,3,5,5,5,5,2,3,3,2,2,5,5,4,4,4,5,5,7,3,3,5,4,4,AI Engineer
82989,24,Female,BCA,Data Science,6,9.58,3,5,3,2,1,1,4,4,2,5,2,1,2,2,3,2,5,3,5,5,4,4,4,5,2,5,4,4,5,5,3,1,5,5,5,4,4,5,5,3,2,3,2,2,3,Database Administrator
82150,27,Female,M.Tech,Information Technology,4,9.59,5,5,3,2,2,1,3,2,5,5,3,1,5,5,5,5,5,4,5,5,3,4,5,4,2,5,4,5,3,1,4,5,5,5,5,5,4,5,5,6,2,2,2,4,1,Data Analyst
15782,26,Female,MCA,Data Science,6,8.87,5,5,3,5,2,2,5,4,5,5,5,4,4,5,5,4,4,3,5,5,5,5,5,5,5,5,5,2,5,3,1,1,5,5,5,4,3,5,5,7,2,2,3,5,4,Machine Learning Engineer
18353,21,Male,M.Tech,Artificial Intelligence,2,9.74,5,4,3,3,2,2,4,5,5,5,5,4,4,5,5,4,4,3,5,5,3,5,3,4,5,5,5,3,5,3,2,1,5,5,5,4,3,5,5,8,2,4,4,4,4,Machine Learning Engineer
52257,19,Male,MCA,Data Science,3,6.83,4,5,2,2,2,1,2,3,5,5,4,1,5,5,4,5,5,3,4,5,5,5,4,4,2,3,4,5,3,2,4,3,5,5,5,4,4,4,5,6,1,3,4,3,1,Data Analyst
10018,26,Female,BCA,Artificial Intelligence,2,7.67,4,5,2,2,1,2,3,3,2,3,1,1,2,3,2,4,4,5,5,5,4,5,4,5,1,4,5,3,4,4,2,2,5,5,5,5,4,4,5,4,2,2,5,4,3,Database Administrator
60348,25,Female,M.Tech,Information Technology,2,9.41,1,2,2,2,5,5,3,3,1,2,1,1,5,2,1,1,5,5,5,4,5,5,5,5,2,3,4,4,1,2,2,5,3,3,5,4,4,5,5,4,3,2,5,2,1,UI/UX Designer
55328,23,Female,B.Tech,Information Technology,8,6.84,3,5,2,2,2,1,3,3,5,3,1,1,5,4,4,5,5,4,5,5,4,5,5,5,2,3,4,5,3,1,4,2,5,5,5,5,4,5,4,6,1,3,2,2,0,Business Analyst
82190,25,Female,B.Tech,Data Science,3,8.77,5,5,4,3,1,2,4,4,5,5,5,5,4,5,5,3,5,3,5,5,5,4,5,4,5,5,5,2,5,3,2,2,5,5,5,4,5,4,5,6,3,5,6,5,5,Machine Learning Engineer
22867,25,Female,M.Tech,Artificial Intelligence,7,9.44,2,2,2,2,3,5,3,3,2,3,1,1,5,2,1,2,5,4,5,5,5,5,5,5,2,3,5,3,2,2,2,5,5,4,5,5,5,5,5,8,2,0,3,1,1,UI/UX Designer
27184,21,Male,B.Tech,Information Technology,4,6.57,5,5,3,3,2,2,5,5,5,5,5,5,4,5,5,4,5,3,5,5,3,4,4,4,5,5,4,2,5,3,1,1,5,5,5,4,5,5,5,8,3,4,3,5,2,Machine Learning Engineer
92829,27,Female,B.Sc,Information Technology,2,8.64,3,5,1,2,1,2,3,2,5,3,1,1,5,4,2,5,5,5,5,5,5,5,5,4,2,4,4,5,2,1,5,2,5,5,4,5,5,5,4,4,1,1,2,1,0,Business Analyst
81652,21,Female,BCA,Artificial Intelligence,4,9.26,3,1,2,2,3,4,1,1,2,3,1,1,4,1,2,2,5,5,4,5,5,5,5,4,2,4,5,3,2,1,3,5,4,4,5,5,4,5,5,6,2,2,3,1,2,UI/UX Designer
87337,23,Female,MCA,Computer Science,3,8.47,3,5,2,3,1,1,3,3,4,4,1,1,3,2,2,3,4,3,5,5,3,4,4,5,2,5,4,4,5,5,3,2,5,5,5,4,5,4,4,5,2,1,4,3,2,Database Administrator
39649,21,Male,BCA,Data Science,2,8.07,5,3,2,3,2,4,4,3,4,3,2,1,3,2,3,1,5,3,5,5,4,5,5,4,2,4,4,2,4,5,3,1,5,5,5,5,4,4,5,5,1,4,5,3,4,Cybersecurity Analyst
17218,21,Female,M.Tech,Artificial Intelligence,3,9.73,2,2,2,1,4,5,2,2,1,2,1,1,5,2,2,2,5,5,5,5,5,5,5,5,2,5,4,5,2,1,3,5,4,4,5,4,4,5,5,8,1,1,5,2,0,UI/UX Designer
44447,23,Male,BCA,Information Technology,7,9.38,3,4,5,5,4,4,5,5,2,3,3,1,3,2,4,1,5,5,5,5,5,5,2,4,3,5,5,4,5,4,1,3,5,5,4,5,4,5,5,8,3,2,2,4,5,Software Engineer
70803,18,Female,M.Tech,Information Technology,4,9.39,5,5,4,2,2,1,4,5,4,5,5,3,5,4,4,5,4,3,4,5,5,5,4,5,5,5,5,3,3,1,2,1,5,5,5,3,3,4,5,5,3,2,3,3,2,Data Scientist
53021,24,Male,MCA,Artificial Intelligence,3,7.63,5,5,3,3,1,1,5,5,5,5,5,5,5,5,5,2,5,3,5,5,4,4,5,5,5,5,5,3,4,3,1,1,5,5,5,5,3,4,5,8,2,2,6,5,4,Machine Learning Engineer
82808,26,Male,MCA,Information Technology,3,9.83,1,2,2,1,4,4,2,1,2,2,1,1,4,2,2,1,5,4,5,4,5,5,5,5,2,4,5,4,1,1,2,5,3,4,5,4,5,5,5,8,1,2,2,1,0,UI/UX Designer
99608,28,Female,B.Tech,Computer Science,3,9.88,5,5,4,3,2,2,5,5,5,5,5,4,4,5,5,2,3,4,5,5,3,5,5,4,5,5,4,3,4,3,1,2,5,5,5,5,3,4,5,5,2,5,4,5,2,Machine Learning Engineer
84132,26,Female,B.Sc,Information Technology,2,6.75,5,4,4,2,1,2,4,4,4,4,4,3,4,4,5,4,3,3,5,5,4,3,4,5,5,4,5,3,2,2,2,2,5,5,4,5,3,3,5,6,3,3,3,3,3,Data Scientist
36029,25,Female,BCA,Information Technology,8,8.44,4,3,3,4,4,2,5,4,4,3,2,2,3,3,4,2,4,4,5,5,3,5,5,4,2,5,5,3,4,5,2,1,5,5,5,4,5,5,5,6,2,3,3,3,2,Cybersecurity Analyst
60265,21,Male,B.Sc,Artificial Intelligence,3,9.48,3,5,4,3,5,2,5,4,3,4,2,2,3,2,4,1,5,5,5,5,4,5,4,4,3,5,5,3,5,5,3,1,5,5,5,4,5,5,4,5,1,5,6,5,3,Cloud Engineer
95930,18,Male,MCA,Information Technology,5,8.44,5,4,4,5,2,1,4,4,5,5,5,5,5,5,5,2,5,4,5,5,3,5,5,5,5,5,5,3,4,2,2,1,5,5,5,4,4,4,5,6,4,2,6,4,2,Machine Learning Engineer
87765,19,Female,M.Tech,Data Science,4,7.35,2,1,1,2,4,5,1,1,2,2,2,1,4,1,2,1,5,4,4,5,5,5,5,5,1,3,5,3,2,1,2,5,3,4,5,5,5,5,5,6,2,1,2,3,2,UI/UX Designer
70382,19,Male,MCA,Information Technology,6,8.1,5,5,2,2,2,1,4,3,5,4,4,3,4,5,5,5,3,4,5,4,3,3,3,3,5,5,4,2,2,2,1,1,5,5,5,4,5,3,5,7,2,3,4,5,2,Data Scientist
23848,23,Female,B.Tech,Artificial Intelligence,7,9.4,4,3,3,5,4,4,5,5,3,4,1,2,3,3,2,2,5,3,5,5,3,4,4,4,2,5,4,2,4,5,2,1,5,5,5,5,4,4,5,6,3,4,4,5,3,Cybersecurity Analyst
31535,19,Female,M.Tech,Information Technology,6,9.54,3,5,4,5,5,5,5,5,3,4,2,1,3,4,3,1,3,3,5,5,4,5,3,5,3,5,3,2,5,4,2,3,5,5,4,4,3,5,4,8,1,2,2,5,2,Software Engineer
42244,24,Male,B.Sc,Artificial Intelligence,8,8.03,5,4,2,2,5,2,4,4,3,5,3,1,3,2,3,1,4,4,5,5,4,5,4,5,2,5,4,2,5,4,2,1,5,5,4,4,4,5,5,7,2,4,6,4,5,Cloud Engineer
87483,21,Male,B.Sc,Artificial Intelligence,8,8.3,3,5,2,2,1,2,4,3,5,4,4,1,5,5,4,5,4,4,5,5,4,5,4,4,4,3,5,5,2,1,4,4,5,5,5,5,5,5,4,4,1,2,3,2,0,Data Analyst
13796,20,Male,B.Tech,Information Technology,2,7.55,4,5,2,3,3,3,4,5,3,5,2,1,2,3,2,2,5,5,5,5,4,5,3,5,3,5,5,4,5,4,2,2,5,5,4,4,5,5,4,7,3,4,6,4,2,Cloud Engineer
47776,22,Male,MCA,Computer Science,3,8.89,3,4,1,1,2,1,2,3,5,5,2,1,5,5,2,5,5,5,5,5,4,5,5,5,2,4,5,5,2,2,4,2,5,5,5,5,5,5,5,4,1,3,5,3,2,Business Analyst
87833,18,Female,BCA,Computer Science,7,9.23,3,4,3,4,5,4,5,4,3,4,2,2,3,2,2,1,5,3,5,5,5,5,3,5,3,5,3,4,5,5,2,2,5,5,5,5,4,5,5,8,2,3,3,4,4,Cloud Engineer
47051,21,Female,B.Tech,Information Technology,7,9.39,3,5,3,5,2,2,5,3,2,5,2,2,2,2,4,2,5,4,5,5,4,5,3,4,2,4,4,2,5,5,2,1,5,5,5,5,4,5,5,6,2,2,4,5,2,Cybersecurity Analyst
94658,20,Female,BCA,Information Technology,5,9.81,4,5,2,3,1,1,5,4,4,5,2,1,4,3,2,4,5,5,5,5,3,5,4,5,2,4,3,4,4,4,2,2,5,5,5,5,5,4,5,5,3,3,3,2,1,Database Administrator
40439,26,Female,B.Tech,Artificial Intelligence,6,8.11,3,4,1,2,1,2,2,2,4,4,2,1,5,5,2,5,5,5,5,5,4,5,5,5,2,3,5,5,3,2,4,3,5,5,5,5,4,5,4,4,2,1,2,1,0,Business Analyst
30021,27,Female,B.Tech,Information Technology,3,9.23,4,3,2,3,1,2,5,5,4,4,4,3,4,5,4,4,3,3,5,4,5,4,4,4,5,5,4,3,2,1,2,2,5,5,4,4,5,4,5,8,2,4,4,3,1,Data Scientist
64352,27,Female,B.Sc,Computer Science,3,7.18,3,3,4,5,4,5,5,5,4,3,3,2,2,4,2,1,4,3,5,5,4,5,3,4,3,5,5,4,3,4,2,3,5,5,5,4,5,5,4,7,2,2,5,4,3,Software Engineer
86453,24,Female,M.Tech,Information Technology,4,6.89,4,5,1,2,2,2,2,3,4,4,2,1,5,4,4,5,5,4,5,5,4,5,5,4,2,3,5,5,3,1,5,2,5,5,4,5,5,5,5,5,2,1,3,3,0,Business Analyst
33157,22,Male,B.Tech,Information Technology,1,8.21,4,5,3,3,1,1,3,4,5,4,5,5,5,5,4,5,5,4,5,5,4,4,4,4,5,4,5,2,2,2,1,1,5,5,4,5,5,4,5,7,1,3,3,5,2,Data Scientist
30343,25,Male,M.Tech,Artificial Intelligence,3,9.13,4,4,4,4,5,5,5,5,2,5,1,1,2,4,2,1,4,3,5,5,5,5,4,5,2,5,5,3,3,4,1,2,5,5,4,5,3,5,5,6,3,5,4,4,5,Software Engineer
64951,23,Female,B.Sc,Information Technology,1,6.7,4,5,2,2,1,1,5,3,2,3,2,1,4,3,2,4,4,4,5,5,4,5,3,5,2,5,4,4,4,4,4,2,5,5,5,5,5,5,4,4,1,1,5,2,1,Database Administrator
24917,20,Male,BCA,Information Technology,6,8.32,5,5,3,1,1,2,3,2,5,5,3,1,5,5,4,5,5,4,5,5,4,5,5,5,3,5,4,5,2,2,5,5,5,5,5,5,3,4,4,6,2,2,3,3,2,Data Analyst
92957,23,Male,B.Sc,Data Science,5,8.28,3,5,2,2,1,2,2,2,5,5,4,1,5,5,4,5,4,4,4,5,4,5,5,5,3,5,4,5,3,1,4,4,5,5,5,5,5,4,5,3,1,3,4,2,1,Data Analyst
99739,22,Female,B.Sc,Artificial Intelligence,5,7.9,3,4,2,3,3,2,5,3,3,5,2,2,3,4,3,1,5,5,5,5,3,4,5,4,2,5,4,3,4,5,3,2,5,5,5,4,4,5,5,4,2,5,6,5,2,Cybersecurity Analyst
97259,26,Male,B.Sc,Artificial Intelligence,3,7.35,4,3,4,5,3,4,5,3,3,4,3,2,2,4,4,1,4,4,5,5,3,5,4,5,3,4,4,3,4,5,2,2,5,5,5,4,5,4,5,4,1,4,6,5,2,Cybersecurity Analyst
84771,27,Female,MCA,Artificial Intelligence,3,9.13,2,5,3,2,1,1,4,3,4,5,2,1,2,3,3,3,4,5,5,5,4,5,3,5,2,4,5,4,5,3,3,2,5,5,5,4,5,4,5,3,1,1,4,4,3,Database Administrator
57313,26,Male,B.Tech,Artificial Intelligence,5,6.91,4,3,4,2,1,1,3,5,4,5,4,3,5,4,4,4,4,2,5,5,3,4,4,5,5,4,4,2,3,1,2,2,5,4,5,4,4,3,5,5,3,3,3,3,3,Data Scientist
37603,28,Male,B.Sc,Artificial Intelligence,2,7.99,5,5,3,4,3,2,4,4,5,5,5,5,4,5,5,2,4,4,5,5,4,5,5,4,5,5,5,3,5,3,1,3,5,5,5,5,4,5,5,8,3,3,5,4,4,AI Engineer
84084,24,Female,MCA,Computer Science,1,7.85,3,5,1,2,2,2,2,3,4,3,2,1,5,4,4,5,5,4,5,5,5,5,5,4,2,3,4,5,2,2,5,2,5,5,4,5,5,5,5,5,3,3,4,3,1,Business Analyst
16551,22,Male,B.Tech,Computer Science,5,7.29,5,4,3,2,1,2,3,3,4,4,5,4,5,5,4,5,5,3,4,5,3,4,3,5,5,4,4,2,2,2,1,2,5,4,5,5,3,3,5,5,3,4,3,4,1,Data Scientist
14168,27,Male,MCA,Data Science,6,8.55,5,3,3,4,3,2,5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,4,4,5,5,5,5,2,3,2,2,2,5,5,4,5,4,4,5,6,2,2,3,4,3,AI Engineer
54316,25,Female,MCA,Artificial Intelligence,4,9.0,2,2,2,1,3,5,1,1,2,2,2,1,4,1,1,2,5,4,5,4,5,5,5,4,1,5,4,4,2,2,2,5,3,3,5,4,4,5,5,4,3,1,5,2,1,UI/UX Designer
88540,23,Male,BCA,Data Science,8,6.95,5,5,3,1,1,2,4,3,5,4,2,1,5,5,5,5,4,2,5,5,3,4,4,5,2,5,4,5,3,1,5,4,5,5,5,5,4,4,4,6,1,3,2,3,0,Data Analyst
49586,18,Female,M.Tech,Computer Science,2,7.87,3,4,2,3,3,2,4,3,2,3,3,2,2,3,3,2,4,4,5,5,3,4,5,4,2,4,4,2,5,5,3,2,5,5,5,4,5,4,5,5,2,4,3,3,2,Cybersecurity Analyst
72806,20,Female,B.Sc,Computer Science,7,7.14,5,4,2,3,2,1,4,4,5,5,4,5,5,4,5,4,5,4,5,4,4,5,4,3,5,5,5,3,2,1,2,1,5,5,5,3,3,5,5,7,3,5,5,3,2,Data Scientist
68561,20,Male,M.Tech,Information Technology,7,9.82,4,4,2,2,2,1,2,3,5,4,2,1,5,5,4,5,5,5,5,5,4,5,5,5,3,3,4,5,3,1,4,3,5,5,4,5,5,5,5,5,2,2,2,2,0,Business Analyst
88332,26,Male,B.Tech,Artificial Intelligence,3,7.52,5,5,4,4,4,3,4,5,3,5,1,2,2,2,2,1,4,3,5,5,4,5,4,4,3,5,5,3,5,5,3,2,5,5,5,5,4,5,5,6,1,2,6,5,2,Cybersecurity Analyst
66969,25,Female,MCA,Information Technology,4,7.08,5,5,2,2,1,1,2,3,5,5,3,2,5,5,4,5,5,3,5,5,3,4,4,4,3,5,5,5,3,2,4,5,5,5,5,4,4,4,5,4,1,3,2,3,2,Data Analyst
12297,25,Female,B.Tech,Artificial Intelligence,1,8.82,5,5,2,3,1,1,5,5,4,5,5,3,5,4,4,4,4,4,4,5,4,5,4,3,5,5,4,2,2,1,2,2,5,5,5,5,3,5,5,5,3,5,6,4,3,Data Scientist
43437,21,Female,B.Tech,Artificial Intelligence,1,9.62,4,3,5,5,5,4,5,5,3,5,2,2,3,3,3,2,4,3,5,5,4,5,2,4,4,5,5,3,4,3,1,2,5,5,5,4,3,5,5,6,1,4,2,4,4,Software Engineer
64147,22,Female,BCA,Artificial Intelligence,4,6.88,5,4,5,4,2,3,4,4,4,5,5,5,5,5,5,2,5,4,5,5,5,4,4,5,5,5,5,2,3,3,1,2,5,5,4,5,5,5,5,5,2,5,5,5,1,AI Engineer
85771,25,Female,B.Sc,Artificial Intelligence,6,9.45,3,2,1,1,4,4,3,3,1,3,2,1,4,2,2,2,5,5,4,5,5,5,5,4,1,5,5,4,1,1,3,5,5,5,5,4,5,5,5,7,2,2,4,2,2,UI/UX Designer
20947,22,Male,M.Tech,Data Science,5,8.31,5,5,2,2,2,2,4,3,5,4,5,4,5,5,5,3,5,2,5,4,3,3,4,5,5,5,4,3,3,1,1,1,5,4,5,5,5,5,5,7,1,2,6,3,3,Data Scientist
42128,26,Female,M.Tech,Artificial Intelligence,5,8.51,3,5,2,3,1,2,4,4,3,3,1,1,3,2,3,3,4,3,5,5,4,5,3,5,1,4,4,3,4,4,3,2,5,5,5,4,4,4,5,4,3,2,5,2,2,Database Administrator
57607,23,Male,B.Sc,Artificial Intelligence,5,9.39,5,5,2,3,2,2,4,5,2,3,2,1,2,3,2,2,5,4,5,5,4,5,5,5,3,5,5,3,5,5,2,1,5,5,5,4,4,5,5,8,1,2,4,4,1,Cybersecurity Analyst
91661,20,Male,M.Tech,Information Technology,7,8.45,5,3,5,4,2,2,5,4,4,5,5,5,4,5,5,2,3,5,5,5,4,4,5,5,5,5,5,3,3,3,2,2,5,5,4,4,4,5,5,8,1,3,5,5,1,AI Engineer
65053,18,Female,BCA,Information Technology,6,8.85,4,4,4,4,4,5,5,5,4,4,3,1,3,3,3,1,4,4,5,5,4,5,2,5,4,5,5,3,4,4,1,3,5,5,5,5,3,5,5,7,1,3,4,5,5,Software Engineer
70243,23,Female,M.Tech,Artificial Intelligence,1,8.76,4,4,2,2,1,2,2,3,5,3,1,1,5,4,4,5,5,4,5,5,5,5,5,5,2,3,4,5,3,2,5,3,5,5,4,5,5,5,4,3,2,2,5,2,1,Business Analyst
31580,23,Male,MCA,Information Technology,2,7.36,5,5,3,4,1,2,4,5,5,5,5,5,5,5,5,4,3,3,5,5,5,5,3,5,5,5,5,2,4,3,1,1,5,5,5,4,3,5,5,6,4,4,4,4,2,Machine Learning Engineer
58890,21,Male,MCA,Artificial Intelligence,5,8.27,5,5,4,5,5,4,5,5,2,5,2,1,3,4,2,1,5,3,5,5,4,5,3,5,2,5,5,2,4,3,2,3,5,5,4,4,5,5,4,5,1,2,5,5,4,Software Engineer
88392,22,Male,BCA,Artificial Intelligence,8,9.21,4,5,1,2,2,2,3,3,5,5,2,1,5,5,5,5,4,3,5,5,5,4,4,5,4,5,5,5,3,1,4,3,5,5,5,4,4,4,5,3,1,1,4,4,2,Data Analyst
52365,26,Male,BCA,Information Technology,4,7.13,5,5,3,5,3,3,5,5,4,5,5,5,4,5,5,2,3,3,5,5,4,4,5,4,5,5,5,3,5,2,1,3,5,5,4,5,5,4,5,6,1,4,3,4,2,AI Engineer
56236,27,Male,B.Sc,Information Technology,3,9.76,3,5,4,4,4,4,5,5,3,4,1,2,3,3,4,2,5,5,5,5,4,5,2,4,4,5,5,2,3,3,2,4,5,5,5,5,3,5,4,5,2,2,4,4,2,Software Engineer
60099,27,Male,B.Tech,Computer Science,3,8.18,5,3,4,4,4,4,5,5,2,3,2,1,2,2,4,2,4,3,5,5,4,5,4,5,3,5,3,3,3,2,1,2,5,5,4,5,3,5,5,6,3,3,2,5,5,Software Engineer
70824,21,Male,BCA,Information Technology,6,7.01,4,4,3,3,1,2,5,3,5,5,4,3,5,5,4,5,5,3,5,4,5,3,4,4,5,5,4,3,2,1,1,2,5,5,4,5,5,4,5,4,1,2,4,5,3,Data Scientist
88205,23,Female,B.Sc,Computer Science,6,7.28,5,5,2,4,2,2,5,4,5,5,5,5,5,5,5,2,3,4,5,5,5,5,5,4,5,5,4,3,4,3,2,1,5,5,5,4,4,4,5,8,2,3,3,5,3,Machine Learning Engineer
82839,19,Female,M.Tech,Data Science,1,9.01,5,5,3,5,2,4,4,5,2,5,3,2,2,2,3,1,4,5,5,5,3,4,3,4,3,4,5,3,5,5,3,1,5,5,5,5,4,5,5,7,1,2,3,4,2,Cybersecurity Analyst
27403,22,Male,B.Tech,Computer Science,8,6.53,5,5,5,5,3,2,5,5,4,5,5,5,4,5,5,4,3,4,5,5,5,5,5,4,5,5,5,3,4,2,1,2,5,5,4,5,4,4,5,6,3,4,6,5,1,AI Engineer
65119,22,Female,B.Sc,Computer Science,6,7.56,5,4,3,3,2,2,5,5,5,5,5,5,3,4,5,3,3,4,5,5,5,5,5,5,5,5,5,2,3,3,2,3,5,5,5,4,4,5,5,6,2,3,5,4,1,AI Engineer
68751,26,Male,B.Sc,Computer Science,5,8.16,2,1,2,1,4,4,1,2,2,2,2,1,4,1,1,1,5,4,5,5,5,5,5,5,2,4,4,3,2,1,3,5,5,4,5,5,5,5,5,4,1,2,3,3,2,UI/UX Designer
58164,27,Female,BCA,Information Technology,8,7.78,5,4,2,4,1,2,5,4,5,5,5,5,5,5,5,3,3,3,5,5,3,5,5,5,5,5,5,3,5,2,2,2,5,5,5,5,5,4,5,5,3,2,6,5,3,Machine Learning Engineer
87518,19,Female,M.Tech,Information Technology,2,6.7,4,3,3,2,2,2,4,5,5,5,5,5,5,5,4,4,3,2,5,4,5,4,4,4,5,4,5,3,2,1,2,1,5,4,5,4,3,3,5,7,3,2,2,4,0,Data Scientist
50482,24,Male,MCA,Artificial Intelligence,1,9.07,5,5,5,5,4,4,5,5,3,4,1,1,2,4,2,1,5,3,5,5,5,5,3,5,4,5,3,4,4,3,2,3,5,5,4,4,4,5,5,6,1,4,5,4,2,Software Engineer
